x (m),y (m)
3.257109474,1.630574172
3.267198683,1.632616219
3.277331469,1.634428485
3.287502603,1.63601004
3.297706838,1.637360072
3.307938908,1.63847789
3.318193534,1.63936292
3.328465425,1.640014709
3.33874928,1.640432925
3.349039793,1.640617354
3.359331654,1.640567905
3.369619552,1.640284605
3.379898179,1.639767602
3.390162231,1.639017164
3.400406411,1.638033681
3.410625431,1.636817661
3.420814018,1.635369733
3.430966914,1.633690643
3.441078878,1.631781259
3.45114469,1.629642566
3.461159154,1.627275668
3.471117101,1.624681785
3.48101339,1.621862255
3.49084291,1.618818532
3.500600587,1.615552187
3.510281381,1.612064902
3.519880293,1.608358478
3.529392366,1.604434824
3.538812685,1.600295964
3.548136385,1.595944032
3.557358649,1.591381273
3.566474711,1.586610038
3.57547986,1.58163279
3.584369443,1.576452094
3.593138865,1.571070622
3.601783591,1.565491151
3.610299153,1.559716558
3.618681148,1.553749821
3.62692524,1.547594018
3.63502222,1.541245434
3.643101607,1.534675738
3.651121413,1.528190545
3.659116932,1.521705982
3.667105925,1.515223267
3.675100132,1.508744511
3.683117169,1.502278269
3.691109912,1.495804683
3.699101982,1.489333964
3.707094078,1.482863273
3.715086201,1.47639261
3.72307835,1.469921975
3.731070525,1.463451369
3.739062725,1.456980791
3.74705495,1.450510243
3.7550472,1.444039725
3.763039476,1.437569235
3.771031776,1.431098776
3.779024101,1.424628346
3.78701645,1.418157946
3.795008824,1.411687576
3.803001223,1.405217235
3.810993647,1.398746925
3.818986094,1.392276645
3.826978567,1.385806394
3.834971063,1.379336174
3.842963585,1.372865984
3.85095613,1.366395824
3.8589487,1.359925693
3.866941295,1.353455593
3.874933914,1.346985524
3.882926557,1.340515484
3.890919225,1.334045474
3.898911917,1.327575494
3.906904634,1.321105545
3.914897375,1.314635626
3.92289014,1.308165736
3.93088293,1.301695877
3.938875745,1.295226048
3.946869094,1.288756249
3.95486197,1.282286511
3.96285487,1.275816803
3.970847797,1.269347123
3.978840748,1.262877473
3.986833725,1.256407852
3.994826727,1.24993826
4.002819754,1.243468698
4.010812805,1.236999166
4.018805881,1.230529663
4.026798982,1.224060191
4.034792108,1.217590748
4.042785258,1.211121335
4.050778432,1.204651953
4.058771631,1.1981826
4.066772925,1.191717896
4.074878061,1.185098417
4.082688132,1.178362856
4.090418288,1.171400141
4.097923145,1.164332464
4.105250701,1.157110054
4.112412058,1.149722817
4.11940351,1.142174566
4.126221434,1.134469197
4.132862298,1.126610689
4.139316206,1.118597292
4.145625427,1.110474409
4.151959646,1.102372952
4.158293391,1.094271879
4.164627101,1.086170773
4.170960777,1.078069635
4.177294417,1.069968466
4.183628023,1.061867266
4.189961593,1.053766037
4.196295128,1.045664777
4.202628628,1.037563489
4.208962093,1.029462171
4.215295522,1.021360825
4.221628916,1.01325945
4.227962275,1.005158047
4.234295598,0.997056616
4.240628886,0.9889551565
4.246962138,0.9808536689
4.253295355,0.9727521533
4.259628536,0.9646506097
4.265961682,0.9565490382
4.272294793,0.9484474389
4.278627868,0.9403458116
4.284969808,0.9322473206
4.29132545,0.924031416
4.297371422,0.9158038735
4.303259079,0.9073715452
4.308999687,0.8987895249
4.314773731,0.8902488272
4.320534943,0.8817205994
4.326291917,0.873199825
4.33204883,0.8646790096
4.337805685,0.8561581502
4.343562482,0.8476372477
4.349328122,0.8391188843
4.3550946,0.8304687696
4.360603497,0.8217756961
4.365911854,0.8129618114
4.371018283,0.8040293434
4.375920132,0.7949829089
4.380614854,0.7858271843
4.385100009,0.7765669031
4.389373266,0.7672068532
4.393432401,0.7577518746
4.397275303,0.7482068572
4.400899969,0.7385767377
4.404304513,0.7288664976
4.407487159,0.7190811604
4.410446247,0.7092257892
4.413180294,0.6993053769
4.415688944,0.6893216784
4.417970117,0.6792835972
4.420022607,0.6691964965
4.421845362,0.6590655812
4.423431149,0.6488942766
4.424854413,0.6385224124
4.426278009,0.6283334181
4.427700904,0.6181469088
4.429123577,0.607960364
4.430546028,0.5977737846
4.431968258,0.5875871715
4.433390266,0.5774005254
4.434812053,0.5672138467
4.436233619,0.5570271358
4.437654964,0.5468403931
4.439076088,0.5366536187
4.440496991,0.5264668128
4.441917672,0.5162799755
4.443349511,0.5060815094
4.444782816,0.4958767382
4.446202068,0.4856896324
4.447619239,0.4755023319
4.449036188,0.4653149932
4.450452915,0.4551276181
4.451869421,0.4449402079
4.453290682,0.4347523208
4.454679622,0.4244196698
4.455801381,0.4141876854
4.456690332,0.4039334168
4.457346048,0.3936617892
4.457768194,0.383378104
4.457956555,0.3730876686
4.457908862,0.3627920527
4.457722306,0.3523462366
4.457537383,0.3420616018
4.457352716,0.3317769737
4.457168305,0.3214923314
4.45698415,0.3112076771
4.456800251,0.3009230127
4.456616609,0.2906383394
4.456433224,0.2803536583
4.456250095,0.2700689702
4.456067223,0.2597842756
4.455884608,0.2494995749
