x,y,lb,rb
0.0, 0.0, 0.9, 0.9
0.082293415505738,0.004352458169378252,0.9,0.9
0.282978141722309,0.005241486487186461,0.9,0.9
0.483663573415162,0.005956593632356415,0.9,0.9
0.684349765389113,0.006405119476516506,0.9,0.9
0.885036372597007,0.006409988788664039,0.9,0.9
1.08571316910804,0.005032803225962116,0.9,0.9
1.286217959265025,-0.002040600667320178,0.9500000000000001,0.9500000000000001
1.486227063042211,-0.016665636426676397,0.9500000000000001,0.9500000000000001
1.683578335238638,-0.05156272937784225,0.9656603957913984,0.9656603957913984
1.869703523067887,-0.12446555989836297,1.0124228365658294,1.0124228365658294
