x,y,left_bound,right_bound
-2.1615337670702526,1.040569423963156,2.0,2.0
-2.2099350750325906,1.0619712002586388,2.0,2.0
-2.258248963791772,1.0832049430963795,2.0,2.0
-2.306473522177773,1.1042672927061397,2.0,2.0
-2.3546068425542526,1.1251549164368735,2.0,2.0
-2.4026470208940016,1.145864509284039,2.0,2.0
-2.450592156854265,1.1663927944125456,2.0,2.0
-2.498440353851913,1.1867365236752396,2.0,2.0
-2.5461897191384657,1.2068924781268513,2.0,2.0
-2.5938383638749642,1.2268574685333222,2.0,2.0
-2.6413844032066907,1.2466283358764318,2.0,2.0
-2.688825956337725,1.2662019518536411,2.0,2.0
-2.7361611466053457,1.285575219373077,2.0,2.0
-2.7833881015542667,1.3047450730435801,2.0,2.0
-2.8305049530107085,1.3237084796597356,2.0,2.0
-2.877509837156284,1.342462438681805,2.0,2.0
-2.9244008946017503,1.3610039827105043,2.0,2.0
-2.971176270460543,1.379330177956523,2.0,2.0
-3.017834114422157,1.397438124704734,2.0,2.0
-3.064372580825339,1.4153249577730078,2.0,2.0
-3.110789828731097,1.4329878469655652,2.0,2.0
-3.157084021995524,1.4504239975207935,2.0,2.0
-3.2032533293424277,1.4676306505534542,2.0,2.0
-3.249295924435776,1.4846050834912174,2.0,2.0
-3.2952099859519377,1.5013446105054473,2.0,2.0
-3.3409936976517316,1.5178465829361765,2.0,2.0
-3.3866452484522713,1.534108389711196,2.0,2.0
-3.4321628324986104,1.5501274577592028,2.0,2.0
-3.4775446492351634,1.5659012524169258,2.0,2.0
-3.522788903476953,1.581427277830187,2.0,2.0
-3.567893805480606,1.5967030773488111,2.0,2.0
-3.6128575710151583,1.6117262339153375,2.0,2.0
-3.6576784214326303,1.6264943704474653,2.0,2.0
-3.7023545837383893,1.6410051502141743,2.0,2.0
-3.7468842906612814,1.6552562772054615,2.0,2.0
-3.791265780723542,1.6692454964956336,2.0,2.0
-3.8354972983104747,1.6829705946000995,2.0,2.0
-3.8795770937398983,1.6964293998256035,2.0,2.0
-3.9235034233313604,1.7096197826138508,2.0,2.0
-3.967274549475112,1.7225396558784603,2.0,2.0
-4.010888740700846,1.7351869753352023,2.0,2.0
-4.054344271746179,1.7475597398254568,2.0,2.0
-4.097639423624913,1.7596559916328582,2.0,2.0
-4.1407724836950255,1.7714738167930584,2.0,2.0
-4.183741745726418,1.7830113453965675,2.0,2.0
-4.226545509968409,1.7942667518846274,2.0,2.0
-4.269182083216976,1.8052382553380675,2.0,2.0
-4.311649778881728,1.8159241197590914,2.0,2.0
-4.353946917052629,1.8263226543459659,2.0,2.0
-4.3960718245664445,1.836432213760547,2.0,2.0
-4.438022835072934,1.8462511983886238,2.0,2.0
-4.479798289100759,1.8557780545930176,2.0,2.0
-4.521396534123138,1.8650112749594139,2.0,2.0
-4.56281592462321,1.8739493985348756,2.0,2.0
-4.604054822159118,1.882591011059006,2.0,2.0
-4.645111595428842,1.8909347451877265,2.0,2.0
-4.685984620334713,1.8989792807096262,2.0,2.0
-4.726672280047662,1.9067233447548584,2.0,2.0
-4.767172965071179,1.914165711996541,2.0,2.0
-4.8074850733049805,1.9213052048446415,2.0,2.0
-4.847607010108383,1.928140693632301,2.0,2.0
-4.88753718836338,1.9346710967945797,2.0,2.0
-4.9272740285374335,1.9408953810395935,2.0,2.0
-4.966815958745945,1.9468125615120049,2.0,2.0
-5.006161414814444,1.9524217019488588,2.0,2.0
-5.045308840340456,1.9577219148277227,2.0,2.0
-5.084256686755071,1.962712361507119,2.0,2.0
-5.123003413384207,1.9673922523592202,2.0,2.0
-5.161547487509545,1.9717608468947914,2.0,2.0
-5.1998873844291715,1.975817453880356,2.0,2.0
-5.238021587517878,1.9795614314475667,2.0,2.0
-5.275948588287165,1.9829921871947693,2.0,2.0
-5.313666886444909,1.986109178280735,2.0,2.0
-5.351174989954713,1.988911911510555,2.0,2.0
-5.388471415094924,1.991399943413675,2.0,2.0
-5.425554686517327,1.9935728803140682,2.0,2.0
-5.462423337305509,1.9954303783925227,2.0,2.0
-5.499075909032879,1.9969721437410446,2.0,2.0
-5.535510951820369,1.998197932409363,2.0,2.0
-5.571727024393772,1.9991075504435276,2.0,2.0
-5.607722694140778,1.9997008539166008,2.0,2.0
-5.643496537167623,1.999977748951428,2.0,2.0
-5.679047138355426,1.9999381917354937,2.0,2.0
-5.7143730914161655,1.9995821885278522,2.0,2.0
-5.749472998948304,1.9989097956581388,2.0,2.0
-5.784345472492072,1.997921119517655,2.0,2.0
-5.818989132584387,1.9966163165425366,2.0,2.0
-5.853402608813424,1.9949955931889995,2.0,2.0
-5.887584539872824,1.9930592059006735,2.0,2.0
-5.921533573615545,1.9908074610680255,2.0,2.0
-5.955248367107348,1.9882407149798786,2.0,2.0
-5.988727586679924,1.9853593737670407,2.0,2.0
-6.021969907983637,1.9821638933380392,2.0,2.0
-6.054974016039933,1.9786547793069873,2.0,2.0
-6.087738605293336,1.9748325869135783,2.0,2.0
-6.120262379663118,1.9706979209352333,2.0,2.0
-6.152544052594529,1.966251435591409,2.0,2.0
-6.18458234710974,1.9614938344400799,2.0,2.0
-6.216375995858308,1.956425870266417,2.0,2.0
-6.247923741167337,1.951048344963678,2.0,2.0
-6.279224335091235,1.94536210940632,2.0,2.0
-6.310276539461048,1.9393680633153758,2.0,2.0
-6.341079125933478,1.933067155116083,2.0,2.0
-6.371630876039429,1.9264603817878256,2.0,2.0
-6.401930581232255,1.9195487887063782,2.0,2.0
-6.431977042935521,1.9123334694785026,2.0,2.0
-6.461769072590453,1.9048155657689032,2.0,2.0
-6.4913054917029225,1.8969962671195912,2.0,2.0
-6.520585131890096,1.8888768107616583,2.0,2.0
-6.549606834926621,1.880458481419519,2.0,2.0
-6.578369452790473,1.8717426111076247,2.0,2.0
-6.606871847708345,1.8627305789197084,2.0,2.0
-6.6351128922006595,1.8534238108105707,2.0,2.0
-6.663091469126187,1.8438237793704506,2.0,2.0
-6.690806471726207,1.8339320035920277,2.0,2.0
-6.718256803668317,1.8237500486300677,2.0,2.0
-6.745441379089776,1.8132795255537797,2.0,2.0
-6.772359122640483,1.8025220910918898,2.0,2.0
-6.799008969525488,1.791479447370512,2.0,2.0
-6.825389865547141,1.7801533416438122,2.0,2.0
-6.851500767146764,1.768545566017557,2.0,2.0
-6.877340641445961,1.756657957165538,2.0,2.0
-6.902908466287445,1.744492396038974,2.0,2.0
-6.928203230275507,1.7320508075688783,2.0,2.0
-6.953223932815991,1.7193351603614906,2.0,2.0
-6.977969584155888,1.7063474663867866,2.0,2.0
-7.002439205422503,1.6930897806601213,2.0,2.0
-7.026631828662147,1.6795642009170808,2.0,2.0
-7.0505464968784555,1.6657728672815473,2.0,2.0
-7.074182264070219,1.6517179619270876,2.0,2.0
-7.0975381952688315,1.6374017087316568,2.0,2.0
-7.1206133665752445,1.6228263729257333,2.0,2.0
-7.143406865196547,1.607994260733882,2.0,2.0
-7.16591778948204,1.59290771900986,2.0,2.0
-7.188145248958937,1.5775691348652638,2.0,2.0
-7.210088364367555,1.561980935291837,2.0,2.0
-7.231746267696127,1.5461455867774367,2.0,2.0
-7.253118102215114,1.53006559491578,2.0,2.0
-7.274203022511106,1.513743504009985,2.0,2.0
-7.295000194520269,1.4971818966699815,2.0,2.0
-7.315508795561324,1.4803833934038888,2.0,2.0
-7.335728014368106,1.4633506522033572,2.0,2.0
-7.355657051121641,1.4460863681230205,2.0,2.0
-7.3752951174818,1.4285932728540427,2.0,2.0
-7.394641436618465,1.4108741342919084,2.0,2.0
-7.413695243242279,1.3929317560984444,2.0,2.0
-7.432455783634899,1.374768977258223,2.0,2.0
-7.450922315678832,1.3563886716293339,2.0,2.0
-7.469094108886766,1.3377937474886816,2.0,2.0
-7.4869704444304945,1.3189871470717933,2.0,2.0
-7.504550615169326,1.2999718461072935,2.0,2.0
-7.52183392567807,1.2807508533460539,2.0,2.0
-7.538819692274549,1.261327210085115,2.0,2.0
-7.5555072430466295,1.2417039896864894,2.0,2.0
-7.571895917878819,1.2218842970908463,2.0,2.0
-7.58798506847836,1.201871268326248,2.0,2.0
-7.603774058400892,1.181668070011917,2.0,2.0
-7.619262263075609,1.1612778988572137,2.0,2.0
-7.63444906982999,1.140703981155804,2.0,2.0
-7.649333877914006,1.1199495722751938,2.0,2.0
-7.66391609852391,1.0990179561416136,2.0,2.0
-7.678195154825512,1.077912444720433,2.0,2.0
-7.692170481977002,1.0566363774921044,2.0,2.0
-7.705841527151301,1.0351931209237573,2.0,2.0
-7.719207749557911,1.0135860679365472,2.0,2.0
-7.73226862046433,0.9918186373687795,2.0,2.0
-7.745023623216949,0.9698942734349778,2.0,2.0
-7.757472253261501,0.9478164451808873,2.0,2.0
-7.769614018163009,0.9255886459346004,2.0,2.0
-7.78144843762528,0.9032143927537912,2.0,2.0
-7.792975043509888,0.8806972258692415,2.0,2.0
-7.804193379854709,0.8580407081246543,2.0,2.0
-7.815103002891939,0.835248424412937,2.0,2.0
-7.825703481065666,0.8123239811089465,2.0,2.0
-7.835994395048932,0.7892710054988819,2.0,2.0
-7.845975337760316,0.7660931452063373,2.0,2.0
-7.855645914380053,0.7427940676151367,2.0,2.0
-7.865005742365633,0.7193774592890737,2.0,2.0
-7.874054451466949,0.6958470253885685,2.0,2.0
-7.882791683740931,0.6722064890844347,2.0,2.0
-7.891217093565716,0.6484595909687428,2.0,2.0
-7.899330347654311,0.6246100884629817,2.0,2.0
-7.907131125067782,0.6006617552235022,2.0,2.0
-7.914619117227947,0.5766183805444467,2.0,2.0
-7.921794027929588,0.5524837687581503,2.0,2.0
-7.928655573352156,0.528261738633216,2.0,2.0
-7.935203482071015,0.5039561227702521,2.0,2.0
-7.941437495068162,0.4795707669954722,2.0,2.0
-7.947357365742485,0.45510952975216684,2.0,2.0
-7.952962859919514,0.4305762814901811,2.0,2.0
-7.958253755860682,0.40597490405352504,2.0,2.0
-7.9632298442721,0.3813092900661299,2.0,2.0
-7.967890928312834,0.3565833423159546,2.0,2.0
-7.972236823602693,0.3318009731374278,2.0,2.0
-7.976267358229521,0.3069661037924355,2.0,2.0
-7.979982372755997,0.28208266384984,2.0,2.0
-7.983381720225945,0.25715459056374057,2.0,2.0
-7.986465266170145,0.23218582825046208,2.0,2.0
-7.989232888611651,0.2071803276644822,2.0,2.0
-7.991684478070619,0.18214204537328355,2.0,2.0
-7.993819937568635,0.15707494313133954,2.0,2.0
-7.995639182632554,0.1319829872532432,2.0,2.0
-7.997142141297839,0.10687014798611542,2.0,2.0
-7.998328754111409,0.08174039888142566,2.0,2.0
-7.999198974133991,0.056597716166237044,2.0,2.0
-7.999752766941975,0.03144607811408477,2.0,2.0
-7.999990110628779,0.006289464415473864,2.0,2.0
-7.999910995805712,-0.01886814445179045,2.0,2.0
-7.9995154256023495,-0.044022767852453695,2.0,2.0
-7.998803415666403,-0.06917042562363128,2.0,2.0
-7.99777499416311,-0.09430713870460963,2.0,2.0
-7.996430201774111,-0.11942892976641616,2.0,2.0
-7.994769091695847,-0.144531823841172,2.0,2.0
-7.992791729637452,-0.16961184895101805,2.0,2.0
-7.990498193818153,-0.194665036736603,2.0,2.0
-7.987888574964179,-0.2196874230849994,2.0,2.0
-7.98496297630517,-0.24467504875691187,2.0,2.0
-7.981721513570092,-0.2696239600131676,2.0,2.0
-7.978164314982662,-0.2945302092402795,2.0,2.0
-7.974291521256275,-0.3193898555750977,2.0,2.0
-7.9701032855884355,-0.34419896552833495,2.0,2.0
-7.965599773654702,-0.36895361360698326,2.0,2.0
-7.960781163602129,-0.3936498829354075,2.0,2.0
-7.9556476460422205,-0.418283865875133,2.0,2.0
-7.950199424043395,-0.44285166464311465,2.0,2.0
-7.944436713122942,-0.4673493919285029,2.0,2.0
-7.93835974123851,-0.49177317150770017,2.0,2.0
-7.931968748779079,-0.5161191388576982,2.0,2.0
-7.925263988555454,-0.5403834417675636,2.0,2.0
-7.9182457257902685,-0.5645622409479408,2.0,2.0
-7.910914238107486,-0.5886517106385626,2.0,2.0
-7.903269815521425,-0.6126480392135641,2.0,2.0
-7.895312760425281,-0.636547429784616,2.0,2.0
-7.887043387579167,-0.6603461008016704,2.0,2.0
-7.878462024097665,-0.684040286651336,2.0,2.0
-7.869569009436883,-0.7076262382526741,2.0,2.0
-7.860364695381023,-0.7311002236504363,2.0,2.0
-7.8508494460284775,-0.7544585286055363,2.0,2.0
-7.841023637777414,-0.777697457182773,2.0,2.0
-7.830887659310892,-0.8008133323356073,2.0,2.0
-7.820441911581491,-0.8238024964879832,2.0,2.0
-7.809686807795437,-0.8466613121130682,2.0,2.0
-7.798622773396275,-0.8693861623087888,2.0,2.0
-7.787250246048022,-0.891973451370151,2.0,2.0
-7.77556967561787,-0.9144196053581556,2.0,2.0
-7.7635815241583765,-0.9367210726653199,2.0,2.0
-7.751286265889198,-0.9588743245776167,2.0,2.0
-7.738684387178322,-0.9808758558328395,2.0,2.0
-7.725776386522839,-1.0027221851752088,2.0,2.0
-7.712562774529206,-1.024409855906227,2.0,2.0
-7.69904407389307,-1.0459354364316016,2.0,2.0
-7.68522081937857,-1.0672955208042427,2.0,2.0
-7.671093557797199,-1.0884867292631577,2.0,2.0
-7.656662847986168,-1.1095057087682323,2.0,2.0
-7.641929260786295,-1.1303491335307847,2.0,2.0
-7.626893379019436,-1.1510137055397778,2.0,2.0
-7.611555797465414,-1.1714961550836778,2.0,2.0
-7.595917122838509,-1.1917932412677932,2.0,2.0
-7.579977973763439,-1.2119017525270952,2.0,2.0
-7.56373898075091,-1.2318185071343566,2.0,2.0
-7.547200786172651,-1.2515403537036103,2.0,2.0
-7.530364044236029,-1.2710641716887654,2.0,2.0
-7.513229420958144,-1.2903868718773854,2.0,2.0
-7.495797594139507,-1.309505396879467,2.0,2.0
-7.47806925333721,-1.3284167216112264,2.0,2.0
-7.46004509983766,-1.3471178537737312,2.0,2.0
-7.441725846628836,-1.3656058343263764,2.0,2.0
-7.423112218372076,-1.3838777379550917,2.0,2.0
-7.404204951373426,-1.4019306735351929,2.0,2.0
-7.3850047935545,-1.4197617845888564,2.0,2.0
-7.365512504422908,-1.4373682497370746,2.0,2.0
-7.345728855042193,-1.4547472831460964,2.0,2.0
-7.325654628001356,-1.4718961349682045,2.0,2.0
-7.305290617383868,-1.4888120917768368,2.0,2.0
-7.284637628736288,-1.5054924769959073,2.0,2.0
-7.263696479036371,-1.5219346513233336,2.0,2.0
-7.242467996660777,-1.5381360131486308,2.0,2.0
-7.220953021352274,-1.5540939989645755,2.0,2.0
-7.199152404186546,-1.5698060837728085,2.0,2.0
-7.177067007538515,-1.5852697814833678,2.0,2.0
-7.154697705048219,-1.6004826453080634,2.0,2.0
-7.132045381586273,-1.6154422681476117,2.0,2.0
-7.109110933218848,-1.6301462829725237,2.0,2.0
-7.085895267172238,-1.644592363197617,2.0,2.0
-7.062399301796958,-1.6587782230501646,2.0,2.0
-7.038623966531438,-1.6727016179315504,2.0,2.0
-7.01457020186523,-1.6863603447724438,2.0,2.0
-6.9902389593018315,-1.6997522423813707,2.0,2.0
-6.965631201321022,-1.7128751917866907,2.0,2.0
-6.940747901340814,-1.7257271165718602,2.0,2.0
-6.915590043678922,-1.7383059832039967,2.0,2.0
-6.890158623513847,-1.7506098013556255,2.0,2.0
-6.864454646845503,-1.7626366242196128,2.0,2.0
-6.838479130455409,-1.7743845488172076,2.0,2.0
-6.812233101866494,-1.7858517162991359,2.0,2.0
-6.78571759930242,-1.7970363122397341,2.0,2.0
-6.758933671646546,-1.8079365669240308,2.0,2.0
-6.731882378400403,-1.8185507556277765,2.0,2.0
-6.7045647896418155,-1.8288771988903298,2.0,2.0
-6.676981985982541,-1.83891426278041,2.0,2.0
-6.649135058525553,-1.8486603591546154,2.0,2.0
-6.6210251088218515,-1.8581139459087246,2.0,2.0
-6.592653248826916,-1.867273527221692,2.0,2.0
-6.564020600856702,-1.8761376537923307,2.0,2.0
-6.535128297543244,-1.8847049230686368,2.0,2.0
-6.505977481789867,-1.8929739794697042,2.0,2.0
-6.4765693067259535,-1.900943514600223,2.0,2.0
-6.446904935661356,-1.9086122674574966,2.0,2.0
-6.416985542040352,-1.9159790246309771,2.0,2.0
-6.386812309395252,-1.9230426204942501,2.0,2.0
-6.356386431299551,-1.9298019373894775,2.0,2.0
-6.325709111320754,-1.9362559058042366,2.0,2.0
-6.294781562972722,-1.942403504540752,2.0,2.0
-6.263605009667709,-1.9482437608774716,2.0,2.0
-6.232180684667932,-1.9537757507229845,2.0,2.0
-6.200509831036814,-1.9589985987622327,2.0,2.0
-6.168593701589801,-1.9639114785950127,2.0,2.0
-6.136433558844791,-1.9685136128667373,2.0,2.0
-6.104030674972222,-1.9728042733914286,2.0,2.0
-6.071386331744713,-1.9767827812669454,2.0,2.0
-6.038501820486395,-1.9804485069823967,2.0,2.0
-6.005378442021796,-1.9838008705177534,2.0,2.0
-5.972017506624421,-1.986839341435621,2.0,2.0
-5.938420333964877,-1.9895634389651704,2.0,2.0
-5.904588253058717,-1.9919727320782084,2.0,2.0
-5.870522602213824,-1.9940668395573802,2.0,2.0
-5.836224728977513,-1.9958454300564863,2.0,2.0
-5.801695990083181,-1.9973082221529128,2.0,2.0
-5.766937751396681,-1.9984549843921589,2.0,2.0
-5.731951387862269,-1.9992855353244594,2.0,2.0
-5.696738283448205,-1.9997997435334978,2.0,2.0
-5.661299831092039,-1.9999975276571946,2.0,2.0
-5.625637432645473,-1.9998788564005872,2.0,2.0
-5.589752498818944,-1.9994437485407774,2.0,2.0
-5.553646449125782,-1.9986922729239618,2.0,2.0
-5.5173207118261,-1.9976245484545385,2.0,2.0
-5.48077672387025,-1.9962407440762926,2.0,2.0
-5.444015930842025,-1.9945410787456657,2.0,2.0
-5.407039786901436,-1.9925258213971089,2.0,2.0
-5.369849754727228,-1.9901952909005323,2.0,2.0
-5.33244730545898,-1.9875498560108489,2.0,2.0
-5.294833918638945,-1.9845899353096272,2.0,2.0
-5.257011082153513,-1.981315997138864,2.0,2.0
-5.218980292174329,-1.9777285595268717,2.0,2.0
-5.180743053099157,-1.9738281901063204,2.0,2.0
-5.142300877492317,-1.9696155060244163,2.0,2.0
-5.1036552860249005,-1.9650911738452561,2.0,2.0
-5.064807807414573,-1.9602559094443535,2.0,2.0
-5.025759978365144,-1.9551104778953732,2.0,2.0
-4.986513343505736,-1.9496556933490687,2.0,2.0
-4.9470694553297285,-1.943892418904468,2.0,2.0
-4.907429874133298,-1.9378215664722998,2.0,2.0
-4.867596167953743,-1.9314440966307105,2.0,2.0
-4.827569912507413,-1.9247610184732675,2.0,2.0
-4.787352691127416,-1.9177733894492996,2.0,2.0
-4.746946094700967,-1.9104823151965746,2.0,2.0
-4.706351721606443,-1.9028889493663539,2.0,2.0
-4.665571177650191,-1.8949944934408602,2.0,2.0
-4.624606076002968,-1.8868001965431629,2.0,2.0
-4.583458037136165,-1.8783073552395366,2.0,2.0
-4.542128688757665,-1.8695173133343024,2.0,2.0
-4.500619665747503,-1.8604314616572102,2.0,2.0
-4.45893261009314,-1.8510512378433566,2.0,2.0
-4.417069170824568,-1.8413781261057278,2.0,2.0
-4.375031003949023,-1.8314136570003392,2.0,2.0
-4.332819772385528,-1.8211594071840729,2.0,2.0
-4.290437145899064,-1.8106169991651946,2.0,2.0
-4.247884801034564,-1.7997881010466366,2.0,2.0
-4.20516442105057,-1.7886744262620557,2.0,2.0
-4.162277695852634,-1.7772777333047123,2.0,2.0
-4.119226321926507,-1.7655998254492407,2.0,2.0
-4.076012002270987,-1.7536425504663076,2.0,2.0
-4.032636446330603,-1.7414078003302567,2.0,2.0
-3.9891013699279347,-1.7288975109197307,2.0,2.0
-3.9454084951958013,-1.716113661711377,2.0,2.0
-3.90155955050908,-1.7030582754666237,2.0,2.0
-3.8575562704163886,-1.6897334179116374,2.0,2.0
-3.8134003955714237,-1.6761411974104543,2.0,2.0
-3.7690936726641504,-1.6622837646313895,2.0,2.0
-3.7246378543516614,-1.64816331220673,2.0,2.0
-3.6800346991888895,-1.6337820743858111,2.0,2.0
-3.6352859715590244,-1.6191423266814895,2.0,2.0
-3.5903934416036996,-1.6042463855100884,2.0,2.0
-3.5453588851530142,-1.5890966078248892,2.0,2.0
-3.500184083655237,-1.5736953907431808,2.0,2.0
-3.454870824106385,-1.5580451711669845,2.0,2.0
-3.4094208989794854,-1.5421484253974505,2.0,2.0
-3.3638361061537214,-1.526007668743057,2.0,2.0
-3.31811824884326,-1.509625455121599,2.0,2.0
-3.2722691355259745,-1.4930043766561067,2.0,2.0
-3.226290579871854,-1.4761470632646796,2.0,2.0
-3.1801844006713114,-1.4590561822443797,2.0,2.0
-3.1339524217631833,-1.4417344378491719,2.0,2.0
-3.0875964719626317,-1.4241845708620517,2.0,2.0
-3.041118384988779,-1.40640935816137,2.0,2.0
-2.9945199993921534,-1.388411612281446,2.0,2.0
-2.9478031584820052,-1.3701941809675642,2.0,2.0
-2.9009697102533383,-1.3517599467253594,2.0,2.0
-2.8540215073138606,-1.3331118263647466,2.0,2.0
-2.8069604068106475,-1.3142527705383784,2.0,2.0
-2.759788270356731,-1.295185763274791,2.0,2.0
-2.7125069639574058,-1.2759138215062256,2.0,2.0
-2.665118357936468,-1.2564399945912879,2.0,2.0
-2.6176243268621775,-1.2367673638324326,2.0,2.0
-2.5700267494731577,-1.2168990419884376,2.0,2.0
-2.522327508604025,-1.1968381727818558,2.0,2.0
-2.474528491110953,-1.176587930401611,2.0,2.0
-2.4266315877970186,-1.1561515190007439,2.0,2.0
-2.378638693337381,-1.1355321721894167,2.0,2.0
-2.3305517062043837,-1.1147331525232869,2.0,2.0
-2.2823725285924015,-1.0937577509872562,2.0,2.0
-2.234103066342647,-1.0726092864747678,2.0,2.0
-2.1857452288677304,-1.051291105262643,2.0,2.0
-2.137300929076178,-1.0298065804816285,2.0,2.0
-2.08877208329671,-1.0081591115826511,2.0,2.0
-2.0401606112024915,-0.9863521237989524,2.0,2.0
-1.9914684357351378,-0.9643890676040976,2.0,2.0
-1.9426974830286987,-0.9422734181660364,2.0,2.0
-1.8938496823334434,-0.9200086747972245,2.0,2.0
-1.8449269659395235,-0.8975983604009253,2.0,2.0
-1.7959312691005866,-0.8750460209138112,2.0,2.0
-1.7468645299571661,-0.8523552247448718,2.0,2.0
-1.6977286894600696,-0.829529562210817,2.0,2.0
-1.6485256912935438,-0.806572644967964,2.0,2.0
-1.5992574817984437,-0.7834881054407979,2.0,2.0
-1.549926009895185,-0.7602795962471952,2.0,2.0
-1.5005332270067047,-0.7369507896205034,2.0,2.0
-1.451081086981213,-0.7135053768284655,2.0,2.0
-1.40157154601496,-0.6899470675891849,2.0,2.0
-1.3520065625747975,-0.6662795894841175,2.0,2.0
-1.3023880973207564,-0.6425066873682883,2.0,2.0
-1.252718113028467,-0.6186321227777405,2.0,2.0
-1.202998574511496,-0.5946596733343458,2.0,2.0
-1.1532314485436725,-0.5705931321481026,2.0,2.0
-1.1034187037812315,-0.5464363072169331,2.0,2.0
-1.0535623106849956,-0.5221930208241797,2.0,2.0
-1.0036642414423718,-0.49786710893378494,2.0,2.0
-0.953726469889394,-0.4734624205833631,2.0,2.0
-0.9037509714325866,-0.44898281727514716,2.0,2.0
-0.8537397229708791,-0.4244321723650196,2.0,2.0
-0.8036947028173481,-0.39981437044961143,2.0,2.0
-0.7536178906210184,-0.3751333067516784,2.0,2.0
-0.7035112672884951,-0.3503928865037405,2.0,2.0
-0.653376814905655,-0.3255970243301896,2.0,2.0
-0.6032165166592184,-0.3007496436278762,2.0,2.0
-0.5530323567582788,-0.2758546759453084,2.0,2.0
-0.5028263203558618,-0.2509160603605952,2.0,2.0
-0.4526003934703418,-0.22593774285814716,2.0,2.0
-0.40235656290693633,-0.2009236757043393,2.0,2.0
-0.35209681617905686,-0.17587781682212428,2.0,2.0
-0.3018231414297448,-0.15080412916480687,2.0,2.0
-0.2515375273529689,-0.12570658008896593,2.0,2.0
-0.20124196311501472,-0.10058914072673633,2.0,2.0
-0.1509384382757414,-0.0754557853574367,2.0,2.0
-0.10062894270993697,-0.05031049077875595,2.0,2.0
-0.05031546652854724,-0.02515723567748473,2.0,2.0
-1.959434878635765e-15,-9.797174393178826e-16,2.0,2.0
