s,dv2o
13.6009,0.0758291
13.6089,0.0779817
13.6169,0.0788443
13.6249,0.109857
13.6329,0.117676
13.6409,0.119509
13.6489,0.168355
13.6586,0.220421
13.6666,0.228996
13.6746,0.236339
13.6826,0.240171
13.6906,0.245547
13.6986,0.253242
13.7066,0.257142
13.7146,0.262909
13.7226,0.270863
13.7306,0.277668
13.7386,0.281045
13.7466,0.288484
13.7546,0.299447
13.7626,0.311123
13.7706,0.328521
13.7786,0.374282
13.7866,0.38461
13.7946,0.389969
13.8026,0.40062
13.8106,0.405972
13.8186,0.420611
13.8266,0.426181
13.8346,0.436682
13.8426,0.449299
13.8506,0.45875
13.8586,0.463735
13.8666,0.475524
13.8746,0.479664
13.8826,0.490222
13.8906,0.497509
13.8986,0.501559
13.9066,0.508278
13.9146,0.52601
13.9226,0.533442
13.9306,0.539536
13.9386,0.548709
13.9466,0.554459
13.9546,0.559058
13.9626,0.564892
13.9706,0.569657
13.9786,0.57665
13.9866,0.583922
13.9946,0.588008
14.0026,0.598969
14.0106,0.602294
14.0214,0.602672
14.0378,0.604455
14.0513,0.603817
14.0673,0.602163
14.0849,0.603459
14.0978,0.602309
14.1113,0.59814
14.1278,0.600484
14.1385,0.596307
14.1526,0.590615
14.1697,0.58994
14.1849,0.587842
14.2,0.579091
14.2177,0.576596
14.2329,0.571381
14.2498,0.566456
14.2673,0.567578
14.2799,0.565786
14.2924,0.563907
14.305,0.556888
14.3225,0.551601
14.3417,0.540488
14.3674,0.531725
14.3972,0.531267
14.4191,0.533353
14.4342,0.530925
14.451,0.528819
14.4689,0.529116
14.4848,0.530161
14.4988,0.532695
14.5099,0.534261
14.5209,0.535575
14.5327,0.535446
14.548,0.539065
14.5591,0.539922
14.5735,0.542296
14.5874,0.544976
14.6024,0.546285
14.6202,0.54976
14.6358,0.55034
14.6676,0.554228
14.6998,0.560288
14.7398,0.568232
14.7798,0.579172
14.8198,0.590277
14.8598,0.596986
14.8998,0.60784
14.9345,0.615057
14.9553,0.623538
14.9727,0.630968
14.9856,0.639512
14.9981,0.648639
15.0113,0.657649
15.0235,0.671575
15.0452,0.679296
15.0605,0.688688
15.0782,0.701126
15.0958,0.712315
15.1145,0.721218
15.13,0.734302
15.1501,0.743521
15.1669,0.751478
15.1795,0.764272
15.1972,0.773781
15.2149,0.794022
15.2444,0.804007
15.2661,0.815572
15.2864,0.829332
15.3086,0.842039
15.3367,0.856206
15.3568,0.868507
15.376,0.876567
15.3895,0.884409
15.3995,0.895213
15.411,0.905785
15.4229,0.916142
15.4349,0.936877
15.458,0.948215
15.477,0.962023
15.4957,0.973524
15.5122,0.984395
15.5263,0.993596
15.5375,1.01044
15.5544,1.02225
15.5694,1.03992
15.5888,1.0522
15.6054,1.0612
15.6174,1.08028
15.6335,1.08934
15.6474,1.10532
15.6638,1.11424
15.6754,1.12772
15.688,1.14098
15.7012,1.15669
15.7163,1.16705
15.728,1.17946
15.7396,1.21538
15.7704,1.24764
15.8083,1.26173
15.8462,1.28805
15.8687,1.31022
15.8927,1.32467
15.9118,1.3515
15.9365,1.37607
15.963,1.38985
15.9824,1.40511
15.9995,1.41516
16.0117,1.43954
16.0304,1.45365
16.0459,1.4794
16.0669,1.48949
16.0812,1.5054
16.0954,1.51567
16.1059,1.53609
16.1164,1.57119
16.1444,1.58157
16.1621,1.59787
16.1783,1.62352
16.1987,1.6446
16.219,1.67182
16.2425,1.68664
16.2607,1.7035
16.3007,1.72058
16.3087,1.73524
16.3167,1.74758
16.3247,1.75781
16.3327,1.77931
16.3433,1.78981
16.3519,1.80716
16.3642,1.84049
16.385,1.8557
16.4017,1.87293
16.421,1.90161
16.44,1.92221
16.4591,1.97341
16.4954,1.99148
16.5202,2.00704
